STATE, YEAR, CITY, Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area (Water),Male,Female,White Alone,Black or African American Alone,American Indian and Alaska Native Alone,Asian Alone,Native Hawaiian and Other Pacific Islander Alone,Some Other Race Alone,Two or More Races,Households,Family Households,Married-Couple Family,Other Family,Male Householder No Wife Present,Female Householder No Husband Present,Nonfamily Households,Male Householder,Female Householder,Renter-Occupied Housing Units,1-Person Household,2-Person Household,3-Person Household,4-Person Household,5-Person Household,6-Person Household,7-or-More Person Household,Population 25 Years and Over,Less than High School,High School Graduate (Includes Equivalency),Some College,Bachelor's Degree,Master's Degree,Professional School Degree,Doctorate Degree,Population 16 Years and Over,In Labor Force,In Armed Forces,Civilian,Employed,Unemployed,Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Total Employed Civilian Population 16 Years and Over,Agriculture Forestry Fishing and Hunting and Mining,Construction,Manufacturing,Wholesale Trade,Retail Trade,Transportation and Warehousing and Utilities,Information,Finance and Insurance and Real Estate and Rental  and Leasing,Professional Scientific and Management and    Administrative and Waste Management Services,Educational Services and Health Care and Social  Assistance,Arts Entertainment and Recreation and  Accommodation and Food Services,Other Services Except Public Administration,Public Administration,Average Household Income (In 2019 Inflation-Adjusted Dollars),Gini Index,Workers 16 Years and Over,Car Truck or Van,Drove Alone,Carpooled,Public Transportation (Includes Taxicab),Motorcycle,Bicycle,Walked,Other Means,Worked At Home,aggravated-assault, arson, burglary, homicide, human-trafficing, larceny, motor-vehicle-theft, property-crime, rape, rape-legacy, robbery, violent-crime
California, 2019, Chula Vista city, 274485.0, 5530.36, 49.63, 52.1, 2.46, 136522.0, 137963.0, 172080.0, 14063.0, 858.0, 49733.0, 1191.0, 22798.0, 13762.0, 82916.0, 65426.0, 45352.0, 20074.0, 5524.0, 14550.0, 17490.0, 9520.0, 7970.0, 33190.0, 7520.0, 8655.0, 6035.0, 5836.0, 3799.0, 874.0, 471.0, 183522.0, 30784.0, 37664.0, 61551.0, 38169.0, 12570.0, 2034.0, 750.0, 217132.0, 146652.0, 5565.0, 141087.0, 126447.0, 14640.0, 70480.0, 141087.0, 126447.0, 61.0, 7918.0, 12064.0, 3096.0, 15386.0, 7937.0, 2142.0, 7674.0, 14529.0, 27036.0, 11341.0, 5994.0, 11269.0, 104098.0, 0.41, 129593.0, 115840.0, 103958.0, 11882.0, 4237.0, 265.0, 151.0, 1014.0, 927.0, 7159.0,575, 36, 486, 3, 0, 2503, 827, 3816, 61, 0, 265, 904
California, 2019, Citrus Heights city, 87792.0, 6170.02, 14.23, 14.23, 0.0, 41699.0, 46093.0, 72188.0, 2965.0, 1559.0, 2958.0, 0.0, 2805.0, 5317.0, 36460.0, 21158.0, 13662.0, 7496.0, 1966.0, 5530.0, 15302.0, 5887.0, 9415.0, 14575.0, 6095.0, 4816.0, 1906.0, 816.0, 600.0, 285.0, 57.0, 65085.0, 5267.0, 16946.0, 31238.0, 7945.0, 2518.0, 573.0, 598.0, 73750.0, 48058.0, 143.0, 47915.0, 43740.0, 4175.0, 25692.0, 47915.0, 43740.0, 448.0, 4473.0, 1935.0, 1882.0, 6687.0, 2079.0, 564.0, 3496.0, 4269.0, 8754.0, 4854.0, 1619.0, 2680.0, 76121.0, 0.41, null, null, null, null, null, null, null, null, null, null,190, 7, 372, 1, 0, 1607, 269, 2248, 46, 0, 76, 313
California, 2019, Clovis city, 114582.0, 4655.8, 24.61, 24.73, 0.12, 57478.0, 57104.0, 80183.0, 3456.0, 1986.0, 11643.0, 842.0, 9531.0, 6941.0, 39269.0, 29129.0, 20722.0, 8407.0, 2461.0, 5946.0, 10140.0, 3831.0, 6309.0, 12121.0, 3615.0, 2834.0, 2058.0, 2165.0, 1005.0, 341.0, 103.0, 73577.0, 4954.0, 12527.0, 30045.0, 16465.0, 6032.0, 2501.0, 1053.0, 83255.0, 55248.0, 68.0, 55180.0, 52196.0, 2984.0, 28007.0, 55180.0, 52196.0, 332.0, 2381.0, 2241.0, 1044.0, 5598.0, 3876.0, 968.0, 3028.0, 6023.0, 16150.0, 3926.0, 2278.0, 4351.0, 108238.0, 0.42, null, null, null, null, null, null, null, null, null, null,157, 6, 307, 0, 0, 1810, 159, 2276, 54, 0, 32, 243
California, 2019, Compton city, 95601.0, 9532.95, 10.03, 10.12, 0.09, 47428.0, 48173.0, 32503.0, 21659.0, 233.0, 376.0, 452.0, 38307.0, 2071.0, 21757.0, 19183.0, 10528.0, 8655.0, 3005.0, 5650.0, 2574.0, 1013.0, 1561.0, 8171.0, 1088.0, 1315.0, 864.0, 1821.0, 1453.0, 1097.0, 533.0, 60107.0, 24887.0, 16904.0, 13224.0, 3456.0, 1010.0, 370.0, 256.0, 72207.0, 46507.0, 170.0, 46337.0, 42623.0, 3714.0, 25700.0, 46337.0, 42623.0, 74.0, 2912.0, 6657.0, 1932.0, 4347.0, 6288.0, 691.0, 911.0, 4472.0, 7612.0, 2793.0, 2343.0, 1591.0, 73043.0, 0.38, null, null, null, null, null, null, null, null, null, null,619, 44, 334, 18, 0, 1285, 727, 2346, 40, 0, 427, 1104
California, 2019, Concord city, 129320.0, 4232.25, 30.56, 30.56, 0.0, 64810.0, 64510.0, 77326.0, 5281.0, 934.0, 17729.0, 104.0, 17979.0, 9967.0, 45071.0, 31101.0, 24774.0, 6327.0, 1783.0, 4544.0, 13970.0, 6341.0, 7629.0, 18791.0, 5517.0, 3587.0, 3953.0, 3686.0, 1280.0, 512.0, 256.0, 90544.0, 9843.0, 16882.0, 30405.0, 21906.0, 7089.0, 2607.0, 1812.0, 105758.0, 72201.0, 0.0, 72201.0, 69461.0, 2740.0, 33557.0, 72201.0, 69461.0, 165.0, 4328.0, 3540.0, 1014.0, 8147.0, 3851.0, 1371.0, 7123.0, 11189.0, 14924.0, 7041.0, 3985.0, 2783.0, 118641.0, 0.41, 66936.0, 53085.0, 46902.0, 6183.0, 8023.0, 247.0, 578.0, 581.0, 352.0, 4070.0,238, 23, 434, 2, 0, 3512, 614, 4560, 67, 0, 234, 541
California, 2019, Corona city, 169854.0, 4307.88, 39.43, 39.45, 0.02, 84651.0, 85203.0, 91545.0, 8802.0, 1014.0, 22101.0, 290.0, 38837.0, 7265.0, 47793.0, 39913.0, 29225.0, 10688.0, 3503.0, 7185.0, 7880.0, 3909.0, 3971.0, 18453.0, 3232.0, 4630.0, 3894.0, 3394.0, 2617.0, 518.0, 168.0, 112966.0, 14603.0, 29364.0, 37561.0, 20303.0, 8239.0, 1173.0, 1723.0, 132113.0, 88202.0, 392.0, 87810.0, 83998.0, 3812.0, 43911.0, 87810.0, 83998.0, 156.0, 6109.0, 12055.0, 2232.0, 9270.0, 3618.0, 1456.0, 6048.0, 9555.0, 18240.0, 7315.0, 2660.0, 5284.0, 113985.0, 0.43, null, null, null, null, null, null, null, null, null, null,1, 2, 34, 0, 0, 276, 14, 324, 1, 0, 7, 9
California, 2019, Costa Mesa city, 113011.0, 7154.63, 15.8, 15.8, 0.01, 57483.0, 55528.0, 65384.0, 1003.0, 992.0, 12279.0, 549.0, 27779.0, 5025.0, 38762.0, 22344.0, 16279.0, 6065.0, 1994.0, 4071.0, 16418.0, 8184.0, 8234.0, 23875.0, 6611.0, 6780.0, 4686.0, 2488.0, 1852.0, 815.0, 643.0, 79196.0, 11140.0, 14451.0, 23114.0, 21638.0, 5763.0, 2081.0, 1009.0, 89571.0, 66779.0, 110.0, 66669.0, 63351.0, 3318.0, 22792.0, 66669.0, 63351.0, 183.0, 5016.0, 5748.0, 1853.0, 6897.0, 1843.0, 1258.0, 5673.0, 9950.0, 10881.0, 8355.0, 4963.0, 731.0, 115843.0, 0.42, null, null, null, null, null, null, null, null, null, null,156, 16, 450, 0, 0, 2934, 355, 3739, 52, 0, 104, 312
California, 2019, Daly City city, 106294.0, 13911.26, 7.64, 7.64, 0.0, 51060.0, 55234.0, 24409.0, 2633.0, 832.0, 63816.0, 568.0, 10459.0, 3577.0, 31289.0, 23666.0, 15586.0, 8080.0, 3255.0, 4825.0, 7623.0, 3786.0, 3837.0, 12729.0, 2041.0, 3035.0, 2471.0, 2563.0, 1990.0, 524.0, 105.0, 78656.0, 9455.0, 17866.0, 21950.0, 23885.0, 3996.0, 755.0, 749.0, 91363.0, 63079.0, 0.0, 63079.0, 61135.0, 1944.0, 28284.0, 63079.0, 61135.0, 212.0, 3392.0, 2177.0, 2166.0, 8422.0, 5346.0, 864.0, 4054.0, 6815.0, 15330.0, 7680.0, 2356.0, 2321.0, 127741.0, 0.4, 59808.0, 41712.0, 35455.0, 6257.0, 14979.0, 195.0, 0.0, 882.0, 701.0, 1339.0,97, 12, 170, 0, 0, 1517, 181, 1868, 44, 0, 91, 232
California, 2019, Davis city, 69420.0, 7021.29, 9.89, 9.92, 0.03, 32206.0, 37214.0, 42765.0, 2207.0, 1104.0, 18858.0, 379.0, 1261.0, 2846.0, 26367.0, 12098.0, 9526.0, 2572.0, 800.0, 1772.0, 14269.0, 6204.0, 8065.0, 16507.0, 4497.0, 5056.0, 2471.0, 3235.0, 1057.0, 145.0, 46.0, 36186.0, 2034.0, 3368.0, 6760.0, 11211.0, 5869.0, 3264.0, 3680.0, 62556.0, 34906.0, 97.0, 34809.0, 32520.0, 2289.0, 27650.0, 34809.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 95146.0, 0.51, null, null, null, null, null, null, null, null, null, null,40, 4, 274, 2, 0, 1816, 100, 2190, 21, 0, 44, 107
California, 2019, Downey city, 111127.0, 8956.01, 12.41, 12.57, 0.16, 55324.0, 55803.0, 67098.0, 2997.0, 150.0, 7128.0, 162.0, 29785.0, 3807.0, 32073.0, 25664.0, 16765.0, 8899.0, 1928.0, 6971.0, 6409.0, 2806.0, 3603.0, 17172.0, 2735.0, 3665.0, 3969.0, 3479.0, 1865.0, 1006.0, 453.0, 74450.0, 12295.0, 21578.0, 22769.0, 12851.0, 3535.0, 826.0, 596.0, 89027.0, 59326.0, 0.0, 59326.0, 56904.0, 2422.0, 29701.0, 59326.0, 56904.0, 0.0, 3359.0, 6136.0, 2464.0, 5349.0, 6247.0, 885.0, 4141.0, 6687.0, 11259.0, 6594.0, 2285.0, 1498.0, 91822.0, 0.4, 56001.0, 51313.0, 43740.0, 7573.0, 1808.0, 179.0, 341.0, 679.0, 483.0, 1198.0,167, 4, 344, 4, 0, 1566, 563, 2473, 30, 0, 151, 352
California, 2019, El Cajon city, 102699.0, 7090.06, 14.48, 14.48, 0.0, 51900.0, 50799.0, 80533.0, 5091.0, 84.0, 4052.0, 357.0, 8008.0, 4574.0, 32139.0, 23557.0, 16174.0, 7383.0, 1841.0, 5542.0, 8582.0, 4514.0, 4068.0, 18945.0, 3742.0, 4969.0, 3498.0, 3734.0, 1820.0, 916.0, 266.0, 69222.0, 10983.0, 16232.0, 25741.0, 11097.0, 4214.0, 666.0, 289.0, 80379.0, 53245.0, 411.0, 52834.0, 49397.0, 3437.0, 27134.0, 52834.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 84355.0, 0.44, 49334.0, 41135.0, 36848.0, 4287.0, 1989.0, 361.0, 270.0, 2152.0, 1289.0, 2138.0,310, 15, 371, 3, 0, 1316, 359, 2046, 38, 0, 201, 552
California, 2019, Elk Grove city, 174791.0, 4163.8, 41.98, 42.14, 0.17, 85419.0, 89372.0, 74606.0, 16212.0, 1186.0, 59652.0, 3418.0, 7486.0, 12231.0, 57048.0, 43401.0, 33927.0, 9474.0, 2391.0, 7083.0, 13647.0, 5603.0, 8044.0, 14032.0, 3107.0, 3320.0, 3116.0, 3079.0, 966.0, 238.0, 206.0, 119270.0, 11450.0, 22699.0, 41343.0, 28602.0, 10831.0, 2744.0, 1601.0, 139873.0, 90677.0, 121.0, 90556.0, 85313.0, 5243.0, 49196.0, 90556.0, 85313.0, 686.0, 4720.0, 3743.0, 2109.0, 7679.0, 5142.0, 1117.0, 6087.0, 8068.0, 21046.0, 7566.0, 4306.0, 13044.0, 113090.0, 0.4, 84128.0, 73812.0, 65385.0, 8427.0, 2495.0, 460.0, 497.0, 993.0, 505.0, 5366.0,223, 10, 292, 0, 0, 2107, 200, 2599, 35, 0, 114, 372
California, 2019, El Monte city, 115477.0, 12076.21, 9.56, 9.65, 0.09, 55377.0, 60100.0, 32272.0, 736.0, 1627.0, 37395.0, 1847.0, 37111.0, 4489.0, 31535.0, 24358.0, 15439.0, 8919.0, 3566.0, 5353.0, 7177.0, 3785.0, 3392.0, 19674.0, 3286.0, 4635.0, 2728.0, 4171.0, 2314.0, 1839.0, 701.0, 79675.0, 29278.0, 23500.0, 16120.0, 9223.0, 1405.0, 149.0, 0.0, 95090.0, 58071.0, 0.0, 58071.0, 54936.0, 3135.0, 37019.0, 58071.0, 54936.0, 480.0, 4035.0, 6538.0, 1735.0, 4275.0, 4759.0, 668.0, 2308.0, 5370.0, 10154.0, 8325.0, 4736.0, 1553.0, 64483.0, 0.41, 54329.0, 49322.0, 42147.0, 7175.0, 2519.0, 124.0, 0.0, 581.0, 124.0, 1659.0,58, 3, 132, 1, 0, 254, 114, 500, 11, 0, 32, 102
California, 2019, Escondido city, 151619.0, 4070.85, 37.25, 37.42, 0.18, 76100.0, 75519.0, 118117.0, 2429.0, 526.0, 8755.0, 892.0, 12819.0, 8081.0, 51364.0, 35041.0, 24105.0, 10936.0, 4438.0, 6498.0, 16323.0, 8077.0, 8246.0, 26194.0, 8478.0, 7182.0, 3234.0, 3188.0, 2812.0, 1042.0, 258.0, 102358.0, 21505.0, 19914.0, 33436.0, 18321.0, 7095.0, 1335.0, 752.0, 119187.0, 74686.0, 308.0, 74378.0, 72179.0, 2199.0, 44501.0, 74378.0, 72179.0, 912.0, 7884.0, 6723.0, 1548.0, 8671.0, 2173.0, 904.0, 3035.0, 11053.0, 12964.0, 9626.0, 4984.0, 1702.0, 78781.0, 0.46, 71467.0, 64970.0, 58500.0, 6470.0, 1709.0, 139.0, 461.0, 782.0, 1093.0, 2313.0,338, 8, 379, 4, 0, 1599, 395, 2373, 51, 0, 143, 536
California, 2019, Fairfield city, 117136.0, 2855.71, 41.02, 41.28, 0.27, 56959.0, 60177.0, 60766.0, 16993.0, 366.0, 18749.0, 2361.0, 7881.0, 10020.0, 37310.0, 27864.0, 18047.0, 9817.0, 3704.0, 6113.0, 9446.0, 4184.0, 5262.0, 15185.0, 3529.0, 4757.0, 2727.0, 2642.0, 1072.0, 370.0, 88.0, 78520.0, 7289.0, 18253.0, 27972.0, 17970.0, 5484.0, 1283.0, 269.0, 91938.0, 62607.0, 1374.0, 61233.0, 59246.0, 1987.0, 29331.0, 61233.0, 59246.0, 1129.0, 5486.0, 5116.0, 1045.0, 7951.0, 3300.0, 690.0, 3062.0, 5207.0, 13713.0, 5631.0, 1834.0, 5082.0, 105386.0, 0.39, 59535.0, 53774.0, 44614.0, 9160.0, 1448.0, 41.0, 194.0, 828.0, 139.0, 3111.0,227, 23, 359, 5, 0, 2780, 643, 3782, 48, 0, 162, 442
California, 2019, Folsom city, 81324.0, 2924.72, 27.81, 30.06, 2.25, 41595.0, 39729.0, 55425.0, 4451.0, 0.0, 16655.0, 445.0, 1843.0, 2505.0, 27286.0, 19437.0, 17174.0, 2263.0, 850.0, 1413.0, 7849.0, 2582.0, 5267.0, 8815.0, 2889.0, 3541.0, 1011.0, 825.0, 365.0, 124.0, 60.0, 57110.0, 2436.0, 7597.0, 16767.0, 18349.0, 9869.0, 1167.0, 925.0, 65249.0, 41873.0, 0.0, 41873.0, 40705.0, 1168.0, 23376.0, 41873.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 146144.0, 0.4, null, null, null, null, null, null, null, null, null, null,41, 3, 278, 0, 0, 1127, 79, 1484, 12, 0, 29, 82
California, 2019, Fontana city, 214557.0, 4980.91, 43.08, 43.08, 0.0, 109101.0, 105456.0, 71848.0, 17558.0, 2627.0, 13085.0, 116.0, 95133.0, 14190.0, 56457.0, 47714.0, 34290.0, 13424.0, 3601.0, 9823.0, 8743.0, 4699.0, 4044.0, 19082.0, 3291.0, 3596.0, 3168.0, 4155.0, 2619.0, 1217.0, 1036.0, 129706.0, 30360.0, 37151.0, 36718.0, 19244.0, 5118.0, 611.0, 504.0, 160322.0, 104891.0, 110.0, 104781.0, 99621.0, 5160.0, 55431.0, 104781.0, 99621.0, 318.0, 9434.0, 8376.0, 2906.0, 10701.0, 15400.0, 1006.0, 2871.0, 8321.0, 21628.0, 7293.0, 6289.0, 5078.0, 92830.0, 0.38, 98338.0, 86777.0, 75902.0, 10875.0, 1126.0, 537.0, 0.0, 475.0, 239.0, 9184.0,18, 1, 8, 0, 0, 56, 6, 70, 3, 0, 10, 31
California, 2019, Fremont city, 241117.0, 3112.6, 77.46, 87.62, 10.15, 119190.0, 121927.0, 57616.0, 7428.0, 1539.0, 148114.0, 1316.0, 14403.0, 10701.0, 77848.0, 63126.0, 53763.0, 9363.0, 2759.0, 6604.0, 14722.0, 8595.0, 6127.0, 31962.0, 6202.0, 8536.0, 7367.0, 6913.0, 2201.0, 473.0, 270.0, 172527.0, 11988.0, 30117.0, 29885.0, 55632.0, 36496.0, 2789.0, 5620.0, 192852.0, 129913.0, 71.0, 129842.0, 126398.0, 3444.0, 62939.0, 129842.0, 126398.0, 111.0, 3608.0, 19021.0, 3289.0, 8051.0, 4122.0, 4832.0, 8104.0, 37126.0, 22720.0, 8475.0, 3494.0, 3445.0, 171629.0, 0.4, 87635.0, 68524.0, 59195.0, 9329.0, 10280.0, 255.0, 752.0, 1135.0, 443.0, 6246.0,204, 17, 547, 1, 0, 3408, 568, 4523, 36, 0, 159, 400
California, 2019, Fresno city, 531581.0, 4649.58, 114.33, 115.54, 1.21, 262650.0, 268931.0, 321138.0, 37875.0, 5317.0, 73306.0, 623.0, 70030.0, 23292.0, 172815.0, 116091.0, 68482.0, 47609.0, 14575.0, 33034.0, 56724.0, 28346.0, 28378.0, 92820.0, 28548.0, 21199.0, 15210.0, 11889.0, 9208.0, 4021.0, 2745.0, 327864.0, 74201.0, 75199.0, 107111.0, 48846.0, 13926.0, 6428.0, 2153.0, 399279.0, 244873.0, 643.0, 244230.0, 224248.0, 19982.0, 154406.0, 244230.0, 224248.0, 10293.0, 16558.0, 12982.0, 5156.0, 22927.0, 15313.0, 3148.0, 9751.0, 22679.0, 58458.0, 20048.0, 12489.0, 14446.0, 69676.0, 0.47, 218698.0, 197476.0, 168252.0, 29224.0, 3873.0, 532.0, 537.0, 2844.0, 1234.0, 12202.0,1606, 101, 2321, 35, 0, 10231, 2051, 14603, 129, 0, 687, 2457
California, 2019, Fullerton city, 138638.0, 6180.13, 22.43, 22.44, 0.01, 69352.0, 69286.0, 88762.0, 1882.0, 619.0, 32031.0, 36.0, 8474.0, 6834.0, 44365.0, 33139.0, 25233.0, 7906.0, 2003.0, 5903.0, 11226.0, 5387.0, 5839.0, 21247.0, 3840.0, 5996.0, 4874.0, 3044.0, 1926.0, 362.0, 1205.0, 91186.0, 9685.0, 15801.0, 25536.0, 23846.0, 11832.0, 2799.0, 1687.0, 110293.0, 72806.0, 0.0, 72806.0, 68906.0, 3900.0, 37487.0, 72806.0, 68906.0, 37.0, 6541.0, 8715.0, 1771.0, 7084.0, 3241.0, 1004.0, 5322.0, 8111.0, 15337.0, 6262.0, 3146.0, 2335.0, 113226.0, 0.42, 66659.0, 59114.0, 52917.0, 6197.0, 2074.0, 177.0, 430.0, 908.0, 538.0, 3418.0,183, 13, 318, 2, 0, 2479, 360, 3157, 80, 0, 108, 373
California, 2019, Garden Grove city, 171670.0, 9559.9, 17.96, 17.98, 0.02, 83937.0, 87733.0, 73060.0, 859.0, 691.0, 75333.0, 406.0, 16734.0, 4587.0, 47378.0, 37232.0, 25929.0, 11303.0, 4165.0, 7138.0, 10146.0, 5198.0, 4948.0, 21699.0, 3859.0, 5163.0, 3394.0, 4512.0, 2672.0, 996.0, 1103.0, 122099.0, 28332.0, 32193.0, 31396.0, 24066.0, 4357.0, 1182.0, 573.0, 140767.0, 88306.0, 0.0, 88306.0, 84750.0, 3556.0, 52461.0, 88306.0, 84750.0, 796.0, 7284.0, 14854.0, 1673.0, 7987.0, 3502.0, 929.0, 3532.0, 8963.0, 16393.0, 10702.0, 6012.0, 2123.0, 90484.0, 0.42, 83457.0, 75727.0, 64607.0, 11120.0, 1887.0, 394.0, 289.0, 695.0, 881.0, 3584.0,260, 17, 627, 6, 0, 2778, 504, 3909, 54, 0, 185, 505
California, 2019, Glendale city, 199301.0, 6540.72, 30.47, 30.6, 0.13, 91776.0, 107525.0, 150462.0, 3139.0, 141.0, 32297.0, 330.0, 7016.0, 5916.0, 74197.0, 48077.0, 33660.0, 14417.0, 4730.0, 9687.0, 26120.0, 11336.0, 14784.0, 50179.0, 15363.0, 15428.0, 8185.0, 7560.0, 2438.0, 563.0, 642.0, 147676.0, 18277.0, 36787.0, 32746.0, 38842.0, 16030.0, 2965.0, 2029.0, 165206.0, 106696.0, 0.0, 106696.0, 100968.0, 5728.0, 58510.0, 106696.0, 100968.0, 115.0, 5166.0, 4940.0, 2414.0, 10903.0, 5590.0, 5014.0, 6627.0, 13349.0, 26302.0, 10935.0, 6484.0, 3129.0, 91720.0, 0.49, 99986.0, 82963.0, 79537.0, 3426.0, 2528.0, 66.0, 1117.0, 3331.0, 2689.0, 7292.0,117, 13, 480, 5, 0, 2562, 263, 3305, 16, 0, 93, 231
California, 2019, Hawthorne city, 86062.0, 14148.35, 6.08, 6.09, 0.01, 41842.0, 44220.0, 51217.0, 18505.0, 275.0, 4619.0, 152.0, 8501.0, 2793.0, 27489.0, 18983.0, 11056.0, 7927.0, 2145.0, 5782.0, 8506.0, 5350.0, 3156.0, 19591.0, 5226.0, 4980.0, 3168.0, 3384.0, 1388.0, 682.0, 763.0, 54970.0, 13144.0, 12379.0, 16011.0, 9187.0, 3669.0, 179.0, 401.0, 64934.0, 44394.0, 102.0, 44292.0, 42436.0, 1856.0, 20540.0, 44292.0, 42436.0, 347.0, 2039.0, 3508.0, 710.0, 5314.0, 4661.0, 495.0, 2661.0, 5074.0, 8283.0, 4826.0, 3111.0, 1407.0, 82870.0, 0.47, null, null, null, null, null, null, null, null, null, null,409, 7, 199, 3, 0, 930, 356, 1485, 34, 0, 190, 636
California, 2019, Hayward city, 159202.0, 3496.09, 45.54, 63.82, 18.29, 81295.0, 77907.0, 46791.0, 15163.0, 1305.0, 47010.0, 4179.0, 32600.0, 12154.0, 47826.0, 34414.0, 24029.0, 10385.0, 2871.0, 7514.0, 13412.0, 7669.0, 5743.0, 22060.0, 4583.0, 6368.0, 3824.0, 3062.0, 2054.0, 1534.0, 635.0, 111419.0, 17973.0, 30699.0, 31638.0, 22654.0, 6941.0, 871.0, 643.0, 132335.0, 90275.0, 537.0, 89738.0, 86298.0, 3440.0, 42060.0, 89738.0, 86298.0, 545.0, 6485.0, 9277.0, 2046.0, 11678.0, 6807.0, 2014.0, 4318.0, 14065.0, 15855.0, 7140.0, 4247.0, 1821.0, 115519.0, 0.4, 72926.0, 61144.0, 51453.0, 9691.0, 7331.0, 202.0, 280.0, 883.0, 688.0, 2398.0,218, 27, 448, 5, 0, 3197, 1241, 4886, 54, 0, 275, 552
California, 2019, Hemet city, 85341.0, 2916.03, 29.27, 29.27, 0.0, 39213.0, 46128.0, 65421.0, 6380.0, 586.0, 1765.0, 0.0, 8279.0, 2910.0, 28412.0, 19193.0, 12297.0, 6896.0, 2266.0, 4630.0, 9219.0, 2928.0, 6291.0, 10621.0, 2880.0, 3311.0, 1931.0, 1327.0, 538.0, 103.0, 531.0, 57327.0, 12983.0, 19487.0, 18884.0, 3591.0, 1944.0, 196.0, 242.0, 66268.0, 29174.0, 0.0, 29174.0, 26234.0, 2940.0, 37094.0, 29174.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 55167.0, 0.44, null, null, null, null, null, null, null, null, null, null,194, 21, 757, 5, 0, 1547, 573, 2877, 23, 0, 121, 343
California, 2019, Huntington Beach city, 199228.0, 7377.95, 27.0, 32.12, 5.12, 99025.0, 100203.0, 133661.0, 2307.0, 907.0, 25384.0, 1822.0, 22950.0, 12197.0, 75273.0, 49487.0, 37844.0, 11643.0, 3760.0, 7883.0, 25786.0, 11979.0, 13807.0, 34018.0, 9776.0, 10309.0, 6994.0, 3338.0, 1703.0, 1137.0, 761.0, 147580.0, 11706.0, 26988.0, 48410.0, 36361.0, 15952.0, 4905.0, 3258.0, 168288.0, 112422.0, 0.0, 112422.0, 106945.0, 5477.0, 55866.0, 112422.0, 106945.0, 469.0, 6248.0, 11868.0, 3711.0, 11983.0, 4001.0, 2292.0, 9736.0, 15275.0, 20917.0, 11748.0, 4580.0, 4117.0, 127019.0, 0.42, 103741.0, 90986.0, 80172.0, 10814.0, 282.0, 0.0, 824.0, 1563.0, 721.0, 9365.0,224, 22, 535, 2, 0, 3280, 329, 4144, 61, 0, 99, 386
California, 2019, Indio city, 91756.0, 2761.5, 33.23, 33.23, 0.01, 46084.0, 45672.0, 66170.0, 5790.0, 893.0, 1793.0, 0.0, 14300.0, 2810.0, 31760.0, 24239.0, 17390.0, 6849.0, 2226.0, 4623.0, 7521.0, 2848.0, 4673.0, 6906.0, 1759.0, 2232.0, 883.0, 950.0, 631.0, 55.0, 396.0, 63334.0, 10306.0, 15033.0, 21580.0, 10350.0, 3923.0, 1594.0, 548.0, 75947.0, 41440.0, 123.0, 41317.0, 39765.0, 1552.0, 34507.0, 41317.0, null, null, null, null, null, null, null, null, null, null, null, null, null, null, 94308.0, 0.43, null, null, null, null, null, null, null, null, null, null,366, 6, 304, 1, 0, 1218, 358, 1880, 45, 0, 118, 530
California, 2019, Inglewood city, 108170.0, 11928.79, 9.07, 9.09, 0.02, 54698.0, 53472.0, 36297.0, 43590.0, 310.0, 2617.0, 155.0, 21133.0, 4068.0, 34440.0, 23203.0, 12632.0, 10571.0, 3110.0, 7461.0, 11237.0, 5373.0, 5864.0, 22735.0, 6487.0, 4925.0, 4798.0, 3439.0, 1828.0, 583.0, 675.0, 73221.0, 16576.0, 17823.0, 21371.0, 12925.0, 4104.0, 362.0, 60.0, 87026.0, 59149.0, 0.0, 59149.0, 56234.0, 2915.0, 27877.0, 59149.0, 56234.0, 187.0, 3211.0, 3717.0, 1117.0, 5611.0, 5251.0, 1657.0, 2524.0, 6232.0, 12394.0, 6948.0, 4464.0, 2921.0, 81115.0, 0.43, 54563.0, 42862.0, 37056.0, 5806.0, 5453.0, 522.0, 268.0, 1271.0, 1650.0, 2537.0,260, 8, 308, 2, 0, 1356, 657, 2321, 51, 0, 358, 671
California, 2019, Irvine city, 287387.0, 4382.1, 65.58, 65.92, 0.34, 144137.0, 143250.0, 137374.0, 6776.0, 293.0, 123458.0, 474.0, 3515.0, 15497.0, 104524.0, 65483.0, 49876.0, 15607.0, 6715.0, 8892.0, 39041.0, 20188.0, 18853.0, 58998.0, 16433.0, 17454.0, 12800.0, 8771.0, 2875.0, 665.0, 0.0, 186687.0, 5569.0, 12768.0, 38627.0, 73060.0, 38611.0, 10105.0, 7947.0, 231951.0, 149778.0, 63.0, 149715.0, 143859.0, 5856.0, 82173.0, 149715.0, 143859.0, 480.0, 3086.0, 19157.0, 7196.0, 9484.0, 3655.0, 4655.0, 16408.0, 26352.0, 31503.0, 12995.0, 6464.0, 2424.0, 140085.0, 0.47, 141340.0, 113226.0, 101523.0, 11703.0, 1575.0, 483.0, 2296.0, 6314.0, 1240.0, 16206.0,69, 9, 574, 1, 0, 3086, 163, 3823, 52, 0, 66, 188
